Category,Only used for downloading images,,Metadata displayed,,,,,,,,,,,not shown,Used for georeferencing,,
column title,download_original_image_link,link_id,title,caption,original_id,date_shot,date_min,date_max,license,photographer_id,download_link,link,shop_link,date_orig,longitude,latitude,view_type
description,link to download original image,identifier to link metadata to image file (exÂ : identifier.tif),title of image,description of image,Identifier used to link back export to original data,exact date if known (dd/mm/yyyy) else use date_min and date_max,start of date range (dd/mm/yyyy),end of date range (dd/mm/yyyy) ,licence information,id of phographer (link to info in external csv),link for user to download original image (optional),deeplink to image info page (optional),link to buy full image (optional),original date (free string like 19th century),a priori position (optional),a priori position (optional),(terrestrial / highOblique / lowOblique / nadir)
,https://dl.ndl.go.jp/api/iiif/1305970/manifest.json,1305970,View of Yamato-bashi Bridge and Jōtemachi Street from Shijo Bridge (Kyoto),四条橋より縄手通大和橋を望 / Series: 都名所之内 Famous Places in the Imperial Capital,1305970,,01/11/1809,28/03/1879,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1305970). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",sadanobu_hasegawa_1,,,,,135.7681,35.0116,lowOblique
,https://dl.ndl.go.jp/api/iiif/1305971/manifest.json,1305971,A View of the Main Hall of Sanjusangendo Temple (Kyoto),三十三間堂後堂之図 / Series: 都名所之内 Famous Places in the Imperial Capital,1305971,,01/11/1809,28/03/1879,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1305971). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",sadanobu_hasegawa_1,,,,,135.7681,35.0116,lowOblique
,https://dl.ndl.go.jp/api/iiif/1305972/manifest.json,1305972,Sekkō's Pine Tree at Myōshin-ji Temple (Kyoto),妙心寺雪江松 / Series: 都名所之内 Famous Places in the Imperial Capital,1305972,,01/11/1809,28/03/1879,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1305972). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",sadanobu_hasegawa_1,,,,,135.7681,35.0116,lowOblique
,https://dl.ndl.go.jp/api/iiif/1305975/manifest.json,1305975,Kitano Tenmangu shrine grounds (Kyoto),北野天満宮境内 / Series: 都名所之内 Famous Places in the Imperial Capital,1305975,,01/11/1809,28/03/1879,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1305975). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",sadanobu_hasegawa_1,,,,,135.7681,35.0116,lowOblique
,https://dl.ndl.go.jp/api/iiif/1305980/manifest.json,1305980,Konkaikōmyōji Kurodani Temple (Kyoto),黒谷金戒光明寺 / Series: 都名所之内 Famous Places in the Imperial Capital,1305980,,01/11/1809,28/03/1879,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1305980). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",sadanobu_hasegawa_1,,,,,135.7681,35.0116,lowOblique
,https://dl.ndl.go.jp/api/iiif/1306039/manifest.json,1306039,Seki,関 / Series: 末広五十三次 Fifty-three Stations of the Fan [of the Tōkaidō Road],1306039,,01/01/1865,31/12/1865,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1306039). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",kuniteru_utagawa_1,,,,,136.9167,35.4833,lowOblique
,https://dl.ndl.go.jp/api/iiif/1306040/manifest.json,1306040,Minakuchi,水口 / Series: 末広五十三次 Fifty-three Stations of the Fan [of the Tōkaidō Road],1306040,,01/01/1865,31/12/1865,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1306040). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",sadahide_utagawa,,,,,136.182,34.9661,lowOblique
,https://dl.ndl.go.jp/api/iiif/1306043/manifest.json,1306043,Narumi,鳴見 / Series: 末廣五十三次 Fifty-three Stations of the Fan [of the Tōkaidō Road],1306043,,01/01/1865,31/12/1865,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1306043). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",kunichika_toyohara,,,,,136.95,35.0833,lowOblique
,https://dl.ndl.go.jp/api/iiif/1306056/manifest.json,1306056,Nihonbashi,日本橋 / Series: 末広五十三次 Fifty-three Stations of the Fan [of the Tōkaidō Road],1306056,,01/01/1865,31/12/1865,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1306056). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",kunisada_utagawa_1,,,,,139.7737,35.6831,lowOblique
,https://dl.ndl.go.jp/api/iiif/1306068/manifest.json,1306068,Fujisawa,藤沢 / Series: 末広五十三次 Fifty-three Stations of the Fan [of the Tōkaidō Road],1306068,,01/01/1865,31/12/1865,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1306068). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",yoshimori_utagawa,,,,,139.4803,35.3389,lowOblique
,https://dl.ndl.go.jp/api/iiif/1306069/manifest.json,1306069,"39, Okazaki",三十九 岡崎 / Series: 末広五十三次 Fifty-three Stations of the Fan [of the Tōkaidō Road],1306069,,01/01/1865,31/12/1865,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1306069). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",kuniteru_utagawa_1,,,,,137.1692,34.9579,lowOblique
,https://dl.ndl.go.jp/api/iiif/1306070/manifest.json,1306070,Imperial Residence,宮 / Series: 末広五十三次 Fifty-three Stations of the Fan [of the Tōkaidō Road],1306070,,01/01/1865,31/12/1865,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1306070). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",kuniteru_utagawa_1,,,,,135.7622,35.0252,lowOblique
,https://dl.ndl.go.jp/api/iiif/1306081/manifest.json,1306081,"19, Ejiri",江尻 / Series: 末広五十三次 十九 Fifty-three Stations of the Fan [of the Tōkaidō Road],1306081,,01/01/1865,31/12/1865,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1306081). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",kuniteru_utagawa_1,,,,,138.487,35.0234,lowOblique
,https://dl.ndl.go.jp/api/iiif/1306098/manifest.json,1306098,Fukuroi Station,袋井 / Series: 末広五十三次 Fifty-three Stations of the Fan [of the Tōkaidō Road],1306098,,01/01/1865,31/12/1865,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1306098). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",kuniteru_utagawa_1,,,,,137.9233,34.7475,lowOblique
